image,mask
data/bkai-igh-neopolyp/train/image/c2820362736055807907941a8490fd7d.jpeg,data/bkai-igh-neopolyp/train/target/c2820362736055807907941a8490fd7d.jpeg
data/bkai-igh-neopolyp/train/image/c2a337948a41964c1d4f50a5f3601ad4.jpeg,data/bkai-igh-neopolyp/train/target/c2a337948a41964c1d4f50a5f3601ad4.jpeg
data/bkai-igh-neopolyp/train/image/c2f4af626650908b1cb932a767bf5487.jpeg,data/bkai-igh-neopolyp/train/target/c2f4af626650908b1cb932a767bf5487.jpeg
data/bkai-igh-neopolyp/train/image/c34a359bbb402345d341253851bc866e.jpeg,data/bkai-igh-neopolyp/train/target/c34a359bbb402345d341253851bc866e.jpeg
data/bkai-igh-neopolyp/train/image/c466c16952b6692e6be5e8f14e1e0ae9.jpeg,data/bkai-igh-neopolyp/train/target/c466c16952b6692e6be5e8f14e1e0ae9.jpeg
data/bkai-igh-neopolyp/train/image/c487ffa651b4774229fe1bce59ddf92e.jpeg,data/bkai-igh-neopolyp/train/target/c487ffa651b4774229fe1bce59ddf92e.jpeg
data/bkai-igh-neopolyp/train/image/c4ba26c86b345408cc3736e216b08d23.jpeg,data/bkai-igh-neopolyp/train/target/c4ba26c86b345408cc3736e216b08d23.jpeg
data/bkai-igh-neopolyp/train/image/c4c65193c5141a869d6643c270866fd3.jpeg,data/bkai-igh-neopolyp/train/target/c4c65193c5141a869d6643c270866fd3.jpeg
data/bkai-igh-neopolyp/train/image/c5f72724e00d827b8bcf15050fb9af0e.jpeg,data/bkai-igh-neopolyp/train/target/c5f72724e00d827b8bcf15050fb9af0e.jpeg
data/bkai-igh-neopolyp/train/image/c6239c86a73f97dd5277dd17ba487d48.jpeg,data/bkai-igh-neopolyp/train/target/c6239c86a73f97dd5277dd17ba487d48.jpeg
data/bkai-igh-neopolyp/train/image/c6869d7b4193425b976973f13dd311a6.jpeg,data/bkai-igh-neopolyp/train/target/c6869d7b4193425b976973f13dd311a6.jpeg
data/bkai-igh-neopolyp/train/image/c688b8ec74baddc22268d4b4ef4d95ce.jpeg,data/bkai-igh-neopolyp/train/target/c688b8ec74baddc22268d4b4ef4d95ce.jpeg
data/bkai-igh-neopolyp/train/image/c748c41743c6c08a1d1ad8f2c5f72724.jpeg,data/bkai-igh-neopolyp/train/target/c748c41743c6c08a1d1ad8f2c5f72724.jpeg
data/bkai-igh-neopolyp/train/image/c7abacdbd7e6afd56ea7bc4ba26c86b3.jpeg,data/bkai-igh-neopolyp/train/target/c7abacdbd7e6afd56ea7bc4ba26c86b3.jpeg
data/bkai-igh-neopolyp/train/image/c7c851a508273160e13bac7541424475.jpeg,data/bkai-igh-neopolyp/train/target/c7c851a508273160e13bac7541424475.jpeg
data/bkai-igh-neopolyp/train/image/c859759b7c8743c61a01e80947f9c023.jpeg,data/bkai-igh-neopolyp/train/target/c859759b7c8743c61a01e80947f9c023.jpeg
data/bkai-igh-neopolyp/train/image/c866ebe4d18d5401f659532897255ce2.jpeg,data/bkai-igh-neopolyp/train/target/c866ebe4d18d5401f659532897255ce2.jpeg
data/bkai-igh-neopolyp/train/image/c86b345408cc3736e216b08d237285e2.jpeg,data/bkai-igh-neopolyp/train/target/c86b345408cc3736e216b08d237285e2.jpeg
data/bkai-igh-neopolyp/train/image/c8743c61a01e80947f9c02314fc58bdb.jpeg,data/bkai-igh-neopolyp/train/target/c8743c61a01e80947f9c02314fc58bdb.jpeg
data/bkai-igh-neopolyp/train/image/c89c96ddca6ee1af35b65bd9ea42cfcf.jpeg,data/bkai-igh-neopolyp/train/target/c89c96ddca6ee1af35b65bd9ea42cfcf.jpeg
data/bkai-igh-neopolyp/train/image/c8c2e5a64a8bd16f2523acfd87d330a5.jpeg,data/bkai-igh-neopolyp/train/target/c8c2e5a64a8bd16f2523acfd87d330a5.jpeg
data/bkai-igh-neopolyp/train/image/c8c5f54ffaa27a623511c38948af83d1.jpeg,data/bkai-igh-neopolyp/train/target/c8c5f54ffaa27a623511c38948af83d1.jpeg
data/bkai-igh-neopolyp/train/image/c8d3d96fb2b87fbbcfdfb3ea1dd1faa8.jpeg,data/bkai-igh-neopolyp/train/target/c8d3d96fb2b87fbbcfdfb3ea1dd1faa8.jpeg
data/bkai-igh-neopolyp/train/image/c94ea04c603f909df7cd066b37f538ab.jpeg,data/bkai-igh-neopolyp/train/target/c94ea04c603f909df7cd066b37f538ab.jpeg
data/bkai-igh-neopolyp/train/image/c98376290081835cf877e004e8bfb905.jpeg,data/bkai-igh-neopolyp/train/target/c98376290081835cf877e004e8bfb905.jpeg
data/bkai-igh-neopolyp/train/image/c9d33f3a7b24423d5c7edd718176ef30.jpeg,data/bkai-igh-neopolyp/train/target/c9d33f3a7b24423d5c7edd718176ef30.jpeg
data/bkai-igh-neopolyp/train/image/c9d82404c5709ec7f1fc395e7c47889e.jpeg,data/bkai-igh-neopolyp/train/target/c9d82404c5709ec7f1fc395e7c47889e.jpeg
data/bkai-igh-neopolyp/train/image/ca0a994927d8d739c25f1ed7a64d0efc.jpeg,data/bkai-igh-neopolyp/train/target/ca0a994927d8d739c25f1ed7a64d0efc.jpeg
data/bkai-igh-neopolyp/train/image/ca73d5379c7c851a508273160e13bac7.jpeg,data/bkai-igh-neopolyp/train/target/ca73d5379c7c851a508273160e13bac7.jpeg
data/bkai-igh-neopolyp/train/image/ca745212295dd542315b4c10e2b0e33f.jpeg,data/bkai-igh-neopolyp/train/target/ca745212295dd542315b4c10e2b0e33f.jpeg
data/bkai-igh-neopolyp/train/image/caf386f6e366943c17f87cf12b41e5e9.jpeg,data/bkai-igh-neopolyp/train/target/caf386f6e366943c17f87cf12b41e5e9.jpeg
data/bkai-igh-neopolyp/train/image/cb4443de3ef69f6db034099130d98309.jpeg,data/bkai-igh-neopolyp/train/target/cb4443de3ef69f6db034099130d98309.jpeg
data/bkai-igh-neopolyp/train/image/cb49a3c530b99ec16e8b659fdc988a3e.jpeg,data/bkai-igh-neopolyp/train/target/cb49a3c530b99ec16e8b659fdc988a3e.jpeg
data/bkai-igh-neopolyp/train/image/cbc04772d9e593b6be1ac29adbe86f03.jpeg,data/bkai-igh-neopolyp/train/target/cbc04772d9e593b6be1ac29adbe86f03.jpeg
data/bkai-igh-neopolyp/train/image/cbcc6d6bf62f215f0da4ad3a7ab8df9d.jpeg,data/bkai-igh-neopolyp/train/target/cbcc6d6bf62f215f0da4ad3a7ab8df9d.jpeg
data/bkai-igh-neopolyp/train/image/cc01dd78294679c9cbb2a365b5574868.jpeg,data/bkai-igh-neopolyp/train/target/cc01dd78294679c9cbb2a365b5574868.jpeg
data/bkai-igh-neopolyp/train/image/cc0f6d32b726342865f6c240449ad43f.jpeg,data/bkai-igh-neopolyp/train/target/cc0f6d32b726342865f6c240449ad43f.jpeg
data/bkai-igh-neopolyp/train/image/cc564cdc70626ab4ec3d46e602b296cc.jpeg,data/bkai-igh-neopolyp/train/target/cc564cdc70626ab4ec3d46e602b296cc.jpeg
data/bkai-igh-neopolyp/train/image/cc89c96ddca6ee1af35b65bd9ea42cfc.jpeg,data/bkai-igh-neopolyp/train/target/cc89c96ddca6ee1af35b65bd9ea42cfc.jpeg
data/bkai-igh-neopolyp/train/image/ccacf464aa36bf7c09a3bb0e5ca15941.jpeg,data/bkai-igh-neopolyp/train/target/ccacf464aa36bf7c09a3bb0e5ca15941.jpeg
data/bkai-igh-neopolyp/train/image/ccf01a1b73b5f8ef0693db713abd61db.jpeg,data/bkai-igh-neopolyp/train/target/ccf01a1b73b5f8ef0693db713abd61db.jpeg
data/bkai-igh-neopolyp/train/image/cd066b37f538abe9de67869ac66e565c.jpeg,data/bkai-igh-neopolyp/train/target/cd066b37f538abe9de67869ac66e565c.jpeg
data/bkai-igh-neopolyp/train/image/cd59f911f025ba0e3b6d0bf0b5633059.jpeg,data/bkai-igh-neopolyp/train/target/cd59f911f025ba0e3b6d0bf0b5633059.jpeg
data/bkai-igh-neopolyp/train/image/cd771e7606cb09d1fc6869d7b4193425.jpeg,data/bkai-igh-neopolyp/train/target/cd771e7606cb09d1fc6869d7b4193425.jpeg
data/bkai-igh-neopolyp/train/image/cd9dd77aef5ef26a77ecc564cdc70626.jpeg,data/bkai-igh-neopolyp/train/target/cd9dd77aef5ef26a77ecc564cdc70626.jpeg
data/bkai-igh-neopolyp/train/image/cdc265a0b0a1230b118fa8625605da20.jpeg,data/bkai-igh-neopolyp/train/target/cdc265a0b0a1230b118fa8625605da20.jpeg
data/bkai-igh-neopolyp/train/image/cdda5cc8a788edaeb6aa460a22abd004.jpeg,data/bkai-igh-neopolyp/train/target/cdda5cc8a788edaeb6aa460a22abd004.jpeg
data/bkai-igh-neopolyp/train/image/ce15c1346e62522325c1b9c4fc9cbe1e.jpeg,data/bkai-igh-neopolyp/train/target/ce15c1346e62522325c1b9c4fc9cbe1e.jpeg
data/bkai-igh-neopolyp/train/image/ce23b1fdd80af3feff05dec1eb3a70b1.jpeg,data/bkai-igh-neopolyp/train/target/ce23b1fdd80af3feff05dec1eb3a70b1.jpeg
data/bkai-igh-neopolyp/train/image/ce2a1405f7d507592b964b7955a1d7a3.jpeg,data/bkai-igh-neopolyp/train/target/ce2a1405f7d507592b964b7955a1d7a3.jpeg
data/bkai-igh-neopolyp/train/image/ceceffce15c1346e62522325c1b9c4fc.jpeg,data/bkai-igh-neopolyp/train/target/ceceffce15c1346e62522325c1b9c4fc.jpeg
data/bkai-igh-neopolyp/train/image/ceea11957998906d3694abb47953b0e4.jpeg,data/bkai-igh-neopolyp/train/target/ceea11957998906d3694abb47953b0e4.jpeg
data/bkai-igh-neopolyp/train/image/cf1225024da63fb9a76b92633408da4b.jpeg,data/bkai-igh-neopolyp/train/target/cf1225024da63fb9a76b92633408da4b.jpeg
data/bkai-igh-neopolyp/train/image/cf15050fb9af0ef92846b60b1a38a1ee.jpeg,data/bkai-igh-neopolyp/train/target/cf15050fb9af0ef92846b60b1a38a1ee.jpeg
data/bkai-igh-neopolyp/train/image/cf1f4b331a412fc44655fb51f809d3dd.jpeg,data/bkai-igh-neopolyp/train/target/cf1f4b331a412fc44655fb51f809d3dd.jpeg
data/bkai-igh-neopolyp/train/image/cfd263f1f90be28799235026b3550534.jpeg,data/bkai-igh-neopolyp/train/target/cfd263f1f90be28799235026b3550534.jpeg
data/bkai-igh-neopolyp/train/image/cfd87d330a5a97b8eb5a9a8a8d7fcc9d.jpeg,data/bkai-igh-neopolyp/train/target/cfd87d330a5a97b8eb5a9a8a8d7fcc9d.jpeg
data/bkai-igh-neopolyp/train/image/cfedb5eb2a0e4b50889d874c68c030b9.jpeg,data/bkai-igh-neopolyp/train/target/cfedb5eb2a0e4b50889d874c68c030b9.jpeg
data/bkai-igh-neopolyp/train/image/d054d694539ef2424a9218697283baa3.jpeg,data/bkai-igh-neopolyp/train/target/d054d694539ef2424a9218697283baa3.jpeg
data/bkai-igh-neopolyp/train/image/d066b37f538abe9de67869ac66e565c5.jpeg,data/bkai-igh-neopolyp/train/target/d066b37f538abe9de67869ac66e565c5.jpeg
data/bkai-igh-neopolyp/train/image/d0815334875343f27ebc5d92b9076135.jpeg,data/bkai-igh-neopolyp/train/target/d0815334875343f27ebc5d92b9076135.jpeg
data/bkai-igh-neopolyp/train/image/d152b672ab3492fc6239c86a73f97dd5.jpeg,data/bkai-igh-neopolyp/train/target/d152b672ab3492fc6239c86a73f97dd5.jpeg
data/bkai-igh-neopolyp/train/image/d197cd955fa095f978455cef3593cef2.jpeg,data/bkai-igh-neopolyp/train/target/d197cd955fa095f978455cef3593cef2.jpeg
data/bkai-igh-neopolyp/train/image/d1fc6869d7b4193425b976973f13dd31.jpeg,data/bkai-igh-neopolyp/train/target/d1fc6869d7b4193425b976973f13dd31.jpeg
data/bkai-igh-neopolyp/train/image/d1fd8bbf118acd7936140a2d5fc1443c.jpeg,data/bkai-igh-neopolyp/train/target/d1fd8bbf118acd7936140a2d5fc1443c.jpeg
data/bkai-igh-neopolyp/train/image/d24a2ac9e88b2be8379499640676289b.jpeg,data/bkai-igh-neopolyp/train/target/d24a2ac9e88b2be8379499640676289b.jpeg
data/bkai-igh-neopolyp/train/image/d260bfcb4443de3ef69f6db034099130.jpeg,data/bkai-igh-neopolyp/train/target/d260bfcb4443de3ef69f6db034099130.jpeg
data/bkai-igh-neopolyp/train/image/d287a51b9298e11bb07c70f3701ae6bc.jpeg,data/bkai-igh-neopolyp/train/target/d287a51b9298e11bb07c70f3701ae6bc.jpeg
data/bkai-igh-neopolyp/train/image/d318d1f625619d9ae2a9833aa6b82325.jpeg,data/bkai-igh-neopolyp/train/target/d318d1f625619d9ae2a9833aa6b82325.jpeg
data/bkai-igh-neopolyp/train/image/d330a5a97b8eb5a9a8a8d7fcc9df8e5a.jpeg,data/bkai-igh-neopolyp/train/target/d330a5a97b8eb5a9a8a8d7fcc9df8e5a.jpeg
data/bkai-igh-neopolyp/train/image/d351db40939d9a2f94285ef2a23f9dbb.jpeg,data/bkai-igh-neopolyp/train/target/d351db40939d9a2f94285ef2a23f9dbb.jpeg
data/bkai-igh-neopolyp/train/image/d37d32780fd497e1c0e9082ea2c193ac.jpeg,data/bkai-igh-neopolyp/train/target/d37d32780fd497e1c0e9082ea2c193ac.jpeg
data/bkai-igh-neopolyp/train/image/d4ae1b0f124dbc13ca0eaf044301ff06.jpeg,data/bkai-igh-neopolyp/train/target/d4ae1b0f124dbc13ca0eaf044301ff06.jpeg
data/bkai-igh-neopolyp/train/image/d4f13ccf1f4b331a412fc44655fb51f8.jpeg,data/bkai-igh-neopolyp/train/target/d4f13ccf1f4b331a412fc44655fb51f8.jpeg
data/bkai-igh-neopolyp/train/image/d507592b964b7955a1d7a36ccf122502.jpeg,data/bkai-igh-neopolyp/train/target/d507592b964b7955a1d7a36ccf122502.jpeg
data/bkai-igh-neopolyp/train/image/d54ffd6a8ee924dbd70f618d52893a23.jpeg,data/bkai-igh-neopolyp/train/target/d54ffd6a8ee924dbd70f618d52893a23.jpeg
data/bkai-igh-neopolyp/train/image/d6c688b8ec74baddc22268d4b4ef4d95.jpeg,data/bkai-igh-neopolyp/train/target/d6c688b8ec74baddc22268d4b4ef4d95.jpeg
data/bkai-igh-neopolyp/train/image/d6d5f35f66adf95b204727fdcfa03022.jpeg,data/bkai-igh-neopolyp/train/target/d6d5f35f66adf95b204727fdcfa03022.jpeg
data/bkai-igh-neopolyp/train/image/d771e7606cb09d1fc6869d7b4193425b.jpeg,data/bkai-igh-neopolyp/train/target/d771e7606cb09d1fc6869d7b4193425b.jpeg
data/bkai-igh-neopolyp/train/image/d7a36ccf1225024da63fb9a76b926334.jpeg,data/bkai-igh-neopolyp/train/target/d7a36ccf1225024da63fb9a76b926334.jpeg
data/bkai-igh-neopolyp/train/image/d7a64d0efccacf464aa36bf7c09a3bb0.jpeg,data/bkai-igh-neopolyp/train/target/d7a64d0efccacf464aa36bf7c09a3bb0.jpeg
data/bkai-igh-neopolyp/train/image/d7b4193425b976973f13dd311a65d2b4.jpeg,data/bkai-igh-neopolyp/train/target/d7b4193425b976973f13dd311a65d2b4.jpeg
data/bkai-igh-neopolyp/train/image/d80176c9f800c683ca4074c2f49c6f0f.jpeg,data/bkai-igh-neopolyp/train/target/d80176c9f800c683ca4074c2f49c6f0f.jpeg
data/bkai-igh-neopolyp/train/image/d81526eb91e2da9e6afaef7fdb2d45b2.jpeg,data/bkai-igh-neopolyp/train/target/d81526eb91e2da9e6afaef7fdb2d45b2.jpeg
data/bkai-igh-neopolyp/train/image/d8d3b6c0ed754f28ca745212295dd542.jpeg,data/bkai-igh-neopolyp/train/target/d8d3b6c0ed754f28ca745212295dd542.jpeg
data/bkai-igh-neopolyp/train/image/d8d739c25f1ed7a64d0efccacf464aa3.jpeg,data/bkai-igh-neopolyp/train/target/d8d739c25f1ed7a64d0efccacf464aa3.jpeg
data/bkai-igh-neopolyp/train/image/d8dd18841d318d1f625619d9ae2a9833.jpeg,data/bkai-igh-neopolyp/train/target/d8dd18841d318d1f625619d9ae2a9833.jpeg
data/bkai-igh-neopolyp/train/image/d92b9076135d76d0bbd4ce2a1405f7d5.jpeg,data/bkai-igh-neopolyp/train/target/d92b9076135d76d0bbd4ce2a1405f7d5.jpeg
data/bkai-igh-neopolyp/train/image/d9510588bec07c38c5d07e6080779715.jpeg,data/bkai-igh-neopolyp/train/target/d9510588bec07c38c5d07e6080779715.jpeg
data/bkai-igh-neopolyp/train/image/da43f71d4dc3ddad260bfcb4443de3ef.jpeg,data/bkai-igh-neopolyp/train/target/da43f71d4dc3ddad260bfcb4443de3ef.jpeg
data/bkai-igh-neopolyp/train/image/da45ffe51330463d287a51b9298e11bb.jpeg,data/bkai-igh-neopolyp/train/target/da45ffe51330463d287a51b9298e11bb.jpeg
data/bkai-igh-neopolyp/train/image/da63fb9a76b92633408da4bcab47c3fb.jpeg,data/bkai-igh-neopolyp/train/target/da63fb9a76b92633408da4bcab47c3fb.jpeg
data/bkai-igh-neopolyp/train/image/da881fe4727080cae6daedd989517cb8.jpeg,data/bkai-igh-neopolyp/train/target/da881fe4727080cae6daedd989517cb8.jpeg
data/bkai-igh-neopolyp/train/image/da9e6afaef7fdb2d45b21960c94b0aab.jpeg,data/bkai-igh-neopolyp/train/target/da9e6afaef7fdb2d45b21960c94b0aab.jpeg
data/bkai-igh-neopolyp/train/image/dacfbed351db40939d9a2f94285ef2a2.jpeg,data/bkai-igh-neopolyp/train/target/dacfbed351db40939d9a2f94285ef2a2.jpeg
data/bkai-igh-neopolyp/train/image/dad260bfcb4443de3ef69f6db0340991.jpeg,data/bkai-igh-neopolyp/train/target/dad260bfcb4443de3ef69f6db0340991.jpeg
data/bkai-igh-neopolyp/train/image/daeb6aa460a22abd004c33abf3ae2136.jpeg,data/bkai-igh-neopolyp/train/target/daeb6aa460a22abd004c33abf3ae2136.jpeg
data/bkai-igh-neopolyp/train/image/db034099130d98309817287a8aef5669.jpeg,data/bkai-igh-neopolyp/train/target/db034099130d98309817287a8aef5669.jpeg
data/bkai-igh-neopolyp/train/image/db4c5d1580670d78b9d054d694539ef2.jpeg,data/bkai-igh-neopolyp/train/target/db4c5d1580670d78b9d054d694539ef2.jpeg
data/bkai-igh-neopolyp/train/image/db55759486b8aa1b8f79bd9d436e9bd5.jpeg,data/bkai-igh-neopolyp/train/target/db55759486b8aa1b8f79bd9d436e9bd5.jpeg
data/bkai-igh-neopolyp/train/image/db65646d81526eb91e2da9e6afaef7fd.jpeg,data/bkai-igh-neopolyp/train/target/db65646d81526eb91e2da9e6afaef7fd.jpeg
data/bkai-igh-neopolyp/train/image/db70dd094a7f32574d6c748c41743c6c.jpeg,data/bkai-igh-neopolyp/train/target/db70dd094a7f32574d6c748c41743c6c.jpeg
data/bkai-igh-neopolyp/train/image/db782ca0a994927d8d739c25f1ed7a64.jpeg,data/bkai-igh-neopolyp/train/target/db782ca0a994927d8d739c25f1ed7a64.jpeg
data/bkai-igh-neopolyp/train/image/dbc3bbc04a3afe1f119f21b248d152b6.jpeg,data/bkai-igh-neopolyp/train/target/dbc3bbc04a3afe1f119f21b248d152b6.jpeg
data/bkai-igh-neopolyp/train/image/dbd7e6afd56ea7bc4ba26c86b345408c.jpeg,data/bkai-igh-neopolyp/train/target/dbd7e6afd56ea7bc4ba26c86b345408c.jpeg
data/bkai-igh-neopolyp/train/image/dd04cf2a6a01668d0ceca24cbb22edbd.jpeg,data/bkai-igh-neopolyp/train/target/dd04cf2a6a01668d0ceca24cbb22edbd.jpeg
data/bkai-igh-neopolyp/train/image/dd80af3feff05dec1eb3a70b145a7d8d.jpeg,data/bkai-igh-neopolyp/train/target/dd80af3feff05dec1eb3a70b145a7d8d.jpeg
data/bkai-igh-neopolyp/train/image/dd989517cb8041ed86e58224cb76a67d.jpeg,data/bkai-igh-neopolyp/train/target/dd989517cb8041ed86e58224cb76a67d.jpeg
data/bkai-igh-neopolyp/train/image/dda5cc8a788edaeb6aa460a22abd004c.jpeg,data/bkai-igh-neopolyp/train/target/dda5cc8a788edaeb6aa460a22abd004c.jpeg
data/bkai-igh-neopolyp/train/image/de3ef69f6db034099130d98309817287.jpeg,data/bkai-igh-neopolyp/train/target/de3ef69f6db034099130d98309817287.jpeg
data/bkai-igh-neopolyp/train/image/de67869ac66e565c5d4340aa5f7804c3.jpeg,data/bkai-igh-neopolyp/train/target/de67869ac66e565c5d4340aa5f7804c3.jpeg
data/bkai-igh-neopolyp/train/image/dec33fd6aab9f0df70e20bccce75a793.jpeg,data/bkai-igh-neopolyp/train/target/dec33fd6aab9f0df70e20bccce75a793.jpeg
data/bkai-igh-neopolyp/train/image/decfb143c57d89102ba1cef745d73912.jpeg,data/bkai-igh-neopolyp/train/target/decfb143c57d89102ba1cef745d73912.jpeg
data/bkai-igh-neopolyp/train/image/ded465efde988dfb96d0815334875343.jpeg,data/bkai-igh-neopolyp/train/target/ded465efde988dfb96d0815334875343.jpeg
data/bkai-igh-neopolyp/train/image/df08854bf951276e3f404b79b6669075.jpeg,data/bkai-igh-neopolyp/train/target/df08854bf951276e3f404b79b6669075.jpeg
data/bkai-igh-neopolyp/train/image/df283ecd59f911f025ba0e3b6d0bf0b5.jpeg,data/bkai-igh-neopolyp/train/target/df283ecd59f911f025ba0e3b6d0bf0b5.jpeg
data/bkai-igh-neopolyp/train/image/dfae76b9a1db782ca0a994927d8d739c.jpeg,data/bkai-igh-neopolyp/train/target/dfae76b9a1db782ca0a994927d8d739c.jpeg
data/bkai-igh-neopolyp/train/image/dfd1518a2710d568df17586ad8f3297c.jpeg,data/bkai-igh-neopolyp/train/target/dfd1518a2710d568df17586ad8f3297c.jpeg
data/bkai-igh-neopolyp/train/image/dfda6c1899fdc98376290081835cf877.jpeg,data/bkai-igh-neopolyp/train/target/dfda6c1899fdc98376290081835cf877.jpeg
data/bkai-igh-neopolyp/train/image/dfef33d144fda8daadc8dd23ae214d84.jpeg,data/bkai-igh-neopolyp/train/target/dfef33d144fda8daadc8dd23ae214d84.jpeg
data/bkai-igh-neopolyp/train/image/dff2864e2d89df283ecd59f911f025ba.jpeg,data/bkai-igh-neopolyp/train/target/dff2864e2d89df283ecd59f911f025ba.jpeg
data/bkai-igh-neopolyp/train/image/e0dba1f3cf29dff2864e2d89df283ecd.jpeg,data/bkai-igh-neopolyp/train/target/e0dba1f3cf29dff2864e2d89df283ecd.jpeg
data/bkai-igh-neopolyp/train/image/e101f07b34db8907f74aefafdacfbed3.jpeg,data/bkai-igh-neopolyp/train/target/e101f07b34db8907f74aefafdacfbed3.jpeg
data/bkai-igh-neopolyp/train/image/e11bb07c70f3701ae6bcec5dd8e74f18.jpeg,data/bkai-igh-neopolyp/train/target/e11bb07c70f3701ae6bcec5dd8e74f18.jpeg
data/bkai-igh-neopolyp/train/image/e1b0f124dbc13ca0eaf044301ff06991.jpeg,data/bkai-igh-neopolyp/train/target/e1b0f124dbc13ca0eaf044301ff06991.jpeg
data/bkai-igh-neopolyp/train/image/e20bccce75a793c4a1e4062d81e095fd.jpeg,data/bkai-igh-neopolyp/train/target/e20bccce75a793c4a1e4062d81e095fd.jpeg
data/bkai-igh-neopolyp/train/image/e2136cd9dd77aef5ef26a77ecc564cdc.jpeg,data/bkai-igh-neopolyp/train/target/e2136cd9dd77aef5ef26a77ecc564cdc.jpeg
data/bkai-igh-neopolyp/train/image/e23b1fdd80af3feff05dec1eb3a70b14.jpeg,data/bkai-igh-neopolyp/train/target/e23b1fdd80af3feff05dec1eb3a70b14.jpeg
data/bkai-igh-neopolyp/train/image/e26c90e1797c77826f9a7021bab9fc73.jpeg,data/bkai-igh-neopolyp/train/target/e26c90e1797c77826f9a7021bab9fc73.jpeg
data/bkai-igh-neopolyp/train/image/e28799235026b3550534bca540e24f48.jpeg,data/bkai-igh-neopolyp/train/target/e28799235026b3550534bca540e24f48.jpeg
data/bkai-igh-neopolyp/train/image/e29fb841ad9698b3cb63f254f6b90e3f.jpeg,data/bkai-igh-neopolyp/train/target/e29fb841ad9698b3cb63f254f6b90e3f.jpeg
data/bkai-igh-neopolyp/train/image/e2a1405f7d507592b964b7955a1d7a36.jpeg,data/bkai-igh-neopolyp/train/target/e2a1405f7d507592b964b7955a1d7a36.jpeg
data/bkai-igh-neopolyp/train/image/e2dd4ae1b0f124dbc13ca0eaf044301f.jpeg,data/bkai-igh-neopolyp/train/target/e2dd4ae1b0f124dbc13ca0eaf044301f.jpeg
data/bkai-igh-neopolyp/train/image/e2ef89424de1556a26c8eba4c1db1a0b.jpeg,data/bkai-igh-neopolyp/train/target/e2ef89424de1556a26c8eba4c1db1a0b.jpeg
data/bkai-igh-neopolyp/train/image/e2f4ee17979870116d06046f5d8dd188.jpeg,data/bkai-igh-neopolyp/train/target/e2f4ee17979870116d06046f5d8dd188.jpeg
data/bkai-igh-neopolyp/train/image/e319e1d6d19a707a4fdcc58c9c990b4e.jpeg,data/bkai-igh-neopolyp/train/target/e319e1d6d19a707a4fdcc58c9c990b4e.jpeg
data/bkai-igh-neopolyp/train/image/e33fa12bfcd6da15fc656702fa602bb3.jpeg,data/bkai-igh-neopolyp/train/target/e33fa12bfcd6da15fc656702fa602bb3.jpeg
data/bkai-igh-neopolyp/train/image/e3b6d0bf0b5633059989805234e222e1.jpeg,data/bkai-igh-neopolyp/train/target/e3b6d0bf0b5633059989805234e222e1.jpeg
data/bkai-igh-neopolyp/train/image/e4909384b57bb6a052600f1f93e95288.jpeg,data/bkai-igh-neopolyp/train/target/e4909384b57bb6a052600f1f93e95288.jpeg
data/bkai-igh-neopolyp/train/image/e4d18d5401f659532897255ce2dd4ae1.jpeg,data/bkai-igh-neopolyp/train/target/e4d18d5401f659532897255ce2dd4ae1.jpeg
data/bkai-igh-neopolyp/train/image/e51330463d287a51b9298e11bb07c70f.jpeg,data/bkai-igh-neopolyp/train/target/e51330463d287a51b9298e11bb07c70f.jpeg
data/bkai-igh-neopolyp/train/image/e565c5d4340aa5f7804c34a359bbb402.jpeg,data/bkai-igh-neopolyp/train/target/e565c5d4340aa5f7804c34a359bbb402.jpeg
data/bkai-igh-neopolyp/train/image/e59ddf92e76900d229db65646d81526e.jpeg,data/bkai-igh-neopolyp/train/target/e59ddf92e76900d229db65646d81526e.jpeg
data/bkai-igh-neopolyp/train/image/e6080779715c88d81a4106de1bdb8f4c.jpeg,data/bkai-igh-neopolyp/train/target/e6080779715c88d81a4106de1bdb8f4c.jpeg
data/bkai-igh-neopolyp/train/image/e6afaef7fdb2d45b21960c94b0aab4c0.jpeg,data/bkai-igh-neopolyp/train/target/e6afaef7fdb2d45b21960c94b0aab4c0.jpeg
data/bkai-igh-neopolyp/train/image/e732adb4c5d1580670d78b9d054d6945.jpeg,data/bkai-igh-neopolyp/train/target/e732adb4c5d1580670d78b9d054d6945.jpeg
data/bkai-igh-neopolyp/train/image/e76900d229db65646d81526eb91e2da9.jpeg,data/bkai-igh-neopolyp/train/target/e76900d229db65646d81526eb91e2da9.jpeg
data/bkai-igh-neopolyp/train/image/e85d064f787d4be168d9510588bec07c.jpeg,data/bkai-igh-neopolyp/train/target/e85d064f787d4be168d9510588bec07c.jpeg
data/bkai-igh-neopolyp/train/image/e9127e9632a3c6f7f7fb2a643f15bd02.jpeg,data/bkai-igh-neopolyp/train/target/e9127e9632a3c6f7f7fb2a643f15bd02.jpeg
data/bkai-igh-neopolyp/train/image/e988dfb96d0815334875343f27ebc5d9.jpeg,data/bkai-igh-neopolyp/train/target/e988dfb96d0815334875343f27ebc5d9.jpeg
data/bkai-igh-neopolyp/train/image/e9959a80703003d2cbbcfa4baf386626.jpeg,data/bkai-igh-neopolyp/train/target/e9959a80703003d2cbbcfa4baf386626.jpeg
